id,customer_id,product_id,status,purchase_date,estimated_delivery_date,delivered_date
4657,672,197,processing,2023-10-15,2023-10-20,
4658,1849,806,cancelled,2023-10-17,2023-10-30,
4659,1142,482,shipped,2025-01-07,2025-01-15,
4660,1636,634,shipped,2024-11-09,2024-11-21,
4661,1404,794,shipped,2025-02-24,2025-03-07,
4662,1953,897,cancelled,2023-09-28,2023-10-02,
4663,1944,772,delivered,2025-04-29,2025-05-11,2025-05-12
4664,679,39,delivered,2024-04-06,2024-04-18,2024-04-10
4665,1314,566,delivered,2024-03-03,2024-03-15,2024-03-22
4666,440,512,cancelled,2024-05-09,2024-05-16,
4667,1692,474,cancelled,2024-04-14,2024-04-22,
4668,933,161,shipped,2024-11-18,2024-11-24,
4669,7,289,cancelled,2024-08-01,2024-08-10,
4670,1220,200,shipped,2024-12-04,2024-12-08,
4671,421,788,shipped,2024-01-24,2024-02-02,
4672,1592,528,delivered,2024-06-03,2024-06-07,2024-06-22
4673,833,917,cancelled,2024-11-21,2024-11-24,
4674,1217,685,delivered,2023-11-28,2023-12-11,2023-12-09
4675,559,503,delivered,2025-04-21,2025-04-28,2025-05-02
4676,1172,248,cancelled,2024-10-30,2024-11-03,
4677,1811,383,cancelled,2023-10-16,2023-10-26,
4678,1693,218,processing,2023-12-02,2023-12-16,
4679,1226,87,shipped,2024-04-22,2024-05-06,
4680,1468,82,processing,2024-03-25,2024-04-08,
4681,914,62,shipped,2023-11-18,2023-11-28,
4682,1443,799,shipped,2025-04-30,2025-05-03,
4683,1451,500,shipped,2024-11-23,2024-11-29,
4684,1007,42,delivered,2025-04-21,2025-05-02,2025-04-28
4685,1503,12,delivered,2024-11-20,2024-11-27,2024-11-27
4686,1499,833,cancelled,2023-12-30,2024-01-13,
4687,126,746,shipped,2024-07-09,2024-07-22,
4688,395,841,shipped,2024-07-08,2024-07-20,
4689,817,643,shipped,2024-01-23,2024-01-31,
4690,881,115,delivered,2024-05-29,2024-06-03,2024-06-11
4691,1830,218,cancelled,2023-08-02,2023-08-09,
4692,576,649,delivered,2024-01-06,2024-01-20,2024-01-24
4693,325,106,processing,2023-06-27,2023-06-30,
4694,1416,691,processing,2024-05-26,2024-06-05,
4695,930,528,processing,2024-06-19,2024-07-02,
4696,1712,472,cancelled,2023-10-26,2023-11-03,
4697,1652,754,processing,2023-08-11,2023-08-25,
4698,1464,846,cancelled,2025-02-20,2025-02-24,
4699,1228,893,delivered,2025-05-15,2025-05-21,2025-05-24
4700,1510,387,delivered,2025-04-02,2025-04-08,2025-04-07
4701,833,226,cancelled,2023-08-10,2023-08-21,
4702,1055,481,delivered,2025-01-26,2025-02-06,2025-02-03
4703,1412,754,delivered,2024-06-15,2024-06-22,2024-06-21
4704,1649,408,cancelled,2024-08-05,2024-08-19,
4705,1901,457,processing,2024-02-04,2024-02-09,
4706,1458,653,cancelled,2023-11-30,2023-12-03,
4707,837,898,shipped,2024-05-11,2024-05-19,
4708,926,711,delivered,2023-09-18,2023-09-28,2023-09-27
4709,1400,624,cancelled,2025-05-09,2025-05-12,
4710,1368,639,delivered,2024-02-03,2024-02-16,2024-02-20
4711,443,21,processing,2023-10-12,2023-10-15,
4712,1603,659,delivered,2024-01-31,2024-02-13,2024-02-02
4713,75,601,cancelled,2024-01-27,2024-02-05,
4714,557,815,processing,2023-11-09,2023-11-18,
4715,1796,918,processing,2024-05-21,2024-05-25,
4716,1690,203,processing,2025-02-11,2025-02-16,
4717,1179,417,shipped,2023-07-05,2023-07-09,
4718,1454,416,cancelled,2024-06-26,2024-07-04,
4719,363,448,cancelled,2025-02-24,2025-03-06,
4720,448,512,processing,2025-02-06,2025-02-16,
4721,1258,85,delivered,2024-08-09,2024-08-12,2024-08-22
4722,1587,167,processing,2023-08-14,2023-08-27,
4723,1842,384,shipped,2024-09-22,2024-10-03,
4724,262,468,processing,2024-06-11,2024-06-24,
4725,1851,72,cancelled,2024-03-21,2024-03-31,
4726,125,810,processing,2024-02-15,2024-02-26,
4727,911,997,delivered,2024-11-06,2024-11-17,2024-11-25
4728,245,521,cancelled,2023-12-16,2023-12-29,
4729,542,793,delivered,2024-06-08,2024-06-22,2024-06-28
4730,1962,473,processing,2023-11-28,2023-12-06,
4731,485,993,cancelled,2024-12-10,2024-12-15,
4732,122,258,shipped,2025-04-25,2025-04-28,
4733,125,275,cancelled,2024-01-25,2024-02-07,
4734,1573,750,delivered,2025-04-07,2025-04-17,2025-04-20
4735,170,20,cancelled,2024-06-29,2024-07-11,
4736,124,490,shipped,2024-04-23,2024-04-28,
4737,1893,745,shipped,2024-01-20,2024-01-29,
4738,1059,490,shipped,2023-10-27,2023-11-08,
4739,1111,733,shipped,2024-07-02,2024-07-10,
4740,646,326,delivered,2023-12-13,2023-12-18,2023-12-29
4741,1732,529,cancelled,2024-05-30,2024-06-07,
4742,786,892,processing,2025-05-27,2025-06-10,
4743,201,89,shipped,2023-10-06,2023-10-11,
4744,369,486,processing,2023-07-08,2023-07-19,
4745,797,708,processing,2025-02-20,2025-02-23,
4746,77,350,cancelled,2023-12-24,2024-01-03,
4747,59,84,processing,2024-11-07,2024-11-14,
4748,431,387,processing,2024-07-06,2024-07-12,
4749,638,87,delivered,2024-04-18,2024-04-21,2024-05-07
4750,1524,307,processing,2023-12-12,2023-12-23,
4751,1937,850,cancelled,2024-08-26,2024-09-06,
4752,109,154,processing,2024-07-24,2024-07-31,
4753,1760,440,cancelled,2024-11-04,2024-11-17,
4754,1008,740,shipped,2025-06-19,2025-06-30,
4755,1302,960,processing,2023-10-15,2023-10-27,
4756,68,264,processing,2023-09-18,2023-09-29,
4757,1093,977,processing,2024-01-18,2024-01-27,
4758,1189,735,shipped,2025-01-05,2025-01-15,
4759,1513,421,delivered,2024-04-08,2024-04-11,2024-04-14
4760,305,493,processing,2024-08-03,2024-08-09,
4761,1933,633,cancelled,2024-01-08,2024-01-20,
4762,674,993,delivered,2024-12-11,2024-12-23,2024-12-15
4763,365,411,delivered,2023-09-09,2023-09-15,2023-09-13
4764,1878,173,delivered,2024-01-22,2024-02-05,2024-02-02
4765,821,4,processing,2025-04-24,2025-05-05,
4766,1403,854,shipped,2024-11-17,2024-11-22,
4767,343,640,shipped,2024-07-30,2024-08-13,
4768,947,986,processing,2025-03-06,2025-03-18,
4769,899,992,cancelled,2024-02-20,2024-03-03,
4770,1578,472,cancelled,2025-01-24,2025-01-27,
4771,1378,110,cancelled,2024-05-03,2024-05-16,
4772,1440,867,processing,2023-07-10,2023-07-17,
4773,1133,37,shipped,2023-08-12,2023-08-21,
4774,1587,992,processing,2024-09-07,2024-09-21,
4775,762,583,shipped,2025-05-12,2025-05-18,
4776,1521,801,delivered,2023-09-16,2023-09-27,2023-09-30
4777,341,31,processing,2023-12-29,2024-01-06,
4778,942,951,shipped,2025-05-23,2025-05-31,
4779,383,381,delivered,2024-01-30,2024-02-04,2024-02-16
4780,1004,268,delivered,2024-01-06,2024-01-18,2024-01-24
4781,1557,11,processing,2025-03-14,2025-03-26,
4782,300,344,shipped,2023-12-31,2024-01-07,
4783,139,840,delivered,2025-02-02,2025-02-14,2025-02-17
4784,359,544,processing,2024-11-25,2024-12-03,
4785,836,569,delivered,2025-06-17,2025-06-23,2025-07-02
4786,1523,166,cancelled,2024-08-29,2024-09-03,
4787,1409,700,processing,2025-04-19,2025-04-26,
4788,1628,342,delivered,2024-10-13,2024-10-22,2024-11-02
4789,1983,482,processing,2024-09-13,2024-09-26,
4790,1304,19,processing,2025-03-06,2025-03-14,
4791,1661,628,shipped,2025-06-12,2025-06-16,
4792,483,980,shipped,2024-08-09,2024-08-12,
4793,909,184,delivered,2025-06-10,2025-06-17,2025-06-14
4794,1135,782,processing,2023-11-14,2023-11-21,
4795,866,545,processing,2024-10-24,2024-11-07,
4796,139,10,cancelled,2024-07-15,2024-07-29,
4797,996,592,processing,2024-08-08,2024-08-16,
4798,435,192,shipped,2023-06-27,2023-07-02,
4799,509,320,processing,2023-10-18,2023-10-21,
4800,273,702,shipped,2023-07-10,2023-07-16,
4801,1123,580,cancelled,2024-03-05,2024-03-11,
4802,1788,475,delivered,2025-02-10,2025-02-22,2025-02-16
4803,1874,860,shipped,2024-12-11,2024-12-15,
4804,104,637,delivered,2025-02-11,2025-02-21,2025-02-23
4805,1238,427,delivered,2024-08-28,2024-09-05,2024-09-01
4806,1785,848,delivered,2024-05-16,2024-05-30,2024-06-01
4807,1688,59,delivered,2024-09-08,2024-09-13,2024-09-24
4808,762,436,shipped,2024-03-16,2024-03-19,
4809,787,97,cancelled,2023-06-26,2023-07-10,
4810,165,496,processing,2024-07-02,2024-07-15,
4811,999,787,shipped,2023-11-22,2023-11-27,
4812,1877,661,cancelled,2023-11-17,2023-11-27,
4813,520,278,processing,2023-09-17,2023-09-23,
4814,1308,265,delivered,2025-01-14,2025-01-19,2025-02-01
4815,517,9,processing,2024-02-17,2024-03-01,
4816,657,457,processing,2025-01-04,2025-01-10,
4817,613,795,cancelled,2025-02-07,2025-02-20,
4818,164,273,processing,2024-05-19,2024-05-25,
4819,1910,940,delivered,2024-01-06,2024-01-10,2024-01-19
4820,1683,813,shipped,2024-12-16,2024-12-22,
4821,64,8,shipped,2025-03-10,2025-03-23,
4822,1115,208,cancelled,2024-01-22,2024-02-05,
4823,1141,914,delivered,2024-09-22,2024-10-03,2024-09-28
4824,1890,637,delivered,2023-11-26,2023-12-02,2023-12-15
4825,267,123,processing,2024-10-25,2024-11-08,
4826,1846,33,cancelled,2024-05-02,2024-05-05,
4827,1709,513,delivered,2024-11-26,2024-11-29,2024-12-16
4828,1583,204,delivered,2025-04-08,2025-04-11,2025-04-15
4829,1164,518,delivered,2024-10-04,2024-10-11,2024-10-10
4830,246,809,shipped,2024-09-06,2024-09-14,
4831,1685,951,shipped,2024-09-05,2024-09-19,
4832,1782,517,shipped,2024-03-28,2024-04-05,
4833,395,443,processing,2023-09-07,2023-09-15,
4834,1511,592,processing,2024-04-15,2024-04-26,
4835,476,786,processing,2024-06-25,2024-06-28,
4836,1541,689,delivered,2024-10-22,2024-11-03,2024-11-06
4837,977,850,shipped,2023-11-24,2023-12-02,
4838,1208,833,delivered,2025-05-16,2025-05-26,2025-06-03
4839,1044,339,delivered,2024-01-01,2024-01-11,2024-01-04
4840,1961,438,cancelled,2024-03-03,2024-03-17,
4841,558,445,delivered,2023-07-30,2023-08-04,2023-08-04
4842,1018,136,processing,2025-04-21,2025-04-28,
4843,1548,387,shipped,2024-03-12,2024-03-24,
4844,1606,25,shipped,2024-03-28,2024-04-03,
4845,1553,506,delivered,2024-06-25,2024-07-09,2024-07-13
4846,883,325,processing,2025-02-03,2025-02-06,
4847,147,695,processing,2023-12-29,2024-01-09,
4848,666,680,processing,2024-08-11,2024-08-18,
4849,1328,979,shipped,2024-03-09,2024-03-13,
4850,620,338,processing,2024-07-12,2024-07-26,
4851,1772,690,processing,2023-12-18,2023-12-22,
4852,820,885,delivered,2024-05-24,2024-06-06,2024-05-30
4853,864,95,cancelled,2024-09-03,2024-09-12,
4854,582,545,processing,2023-07-07,2023-07-13,
4855,1023,623,delivered,2024-12-11,2024-12-14,2024-12-22
4856,695,146,delivered,2023-08-23,2023-08-30,2023-08-30
4857,1786,893,processing,2023-09-13,2023-09-17,
4858,1252,953,cancelled,2024-09-05,2024-09-14,
4859,1126,231,shipped,2025-05-20,2025-05-31,
4860,1611,784,cancelled,2023-10-09,2023-10-12,
4861,1441,848,processing,2023-12-21,2024-01-04,
4862,1982,495,cancelled,2024-05-09,2024-05-13,
4863,1240,38,delivered,2025-04-28,2025-05-11,2025-05-05
4864,407,425,delivered,2023-07-29,2023-08-06,2023-08-10
4865,399,647,cancelled,2023-12-01,2023-12-11,
4866,1947,846,shipped,2024-06-21,2024-06-30,
4867,715,747,cancelled,2024-05-10,2024-05-21,
4868,704,437,processing,2024-08-13,2024-08-17,
4869,761,831,shipped,2025-01-18,2025-02-01,
4870,499,368,cancelled,2023-08-20,2023-08-31,
4871,1778,345,cancelled,2023-09-12,2023-09-18,
4872,1489,160,shipped,2024-12-04,2024-12-17,
4873,1715,550,cancelled,2024-08-24,2024-08-29,
4874,1973,662,processing,2024-06-01,2024-06-10,
4875,974,912,delivered,2025-01-03,2025-01-10,2025-01-12
4876,1755,820,processing,2023-10-08,2023-10-15,
4877,82,541,cancelled,2023-12-13,2023-12-27,
4878,604,144,delivered,2025-01-18,2025-01-22,2025-01-31
4879,1971,588,shipped,2023-12-08,2023-12-16,
4880,1711,657,processing,2023-12-11,2023-12-19,
4881,1775,741,shipped,2024-04-08,2024-04-22,
4882,772,576,delivered,2023-09-08,2023-09-14,2023-09-26
4883,903,859,cancelled,2023-07-23,2023-07-30,
4884,365,345,delivered,2024-01-10,2024-01-19,2024-01-21
4885,163,269,delivered,2023-07-04,2023-07-14,2023-07-08
4886,1072,840,shipped,2025-06-07,2025-06-15,
4887,511,696,processing,2024-09-23,2024-09-30,
4888,1353,773,delivered,2024-05-07,2024-05-21,2024-05-17
4889,1864,268,cancelled,2023-09-26,2023-10-01,
4890,116,169,delivered,2024-01-28,2024-02-06,2024-02-05
4891,941,771,shipped,2024-11-05,2024-11-15,
4892,1873,739,processing,2024-09-24,2024-09-29,
4893,337,33,cancelled,2025-05-16,2025-05-23,
4894,881,377,shipped,2024-06-08,2024-06-21,
4895,737,214,delivered,2025-05-18,2025-05-22,2025-06-06
4896,1888,562,delivered,2023-12-04,2023-12-16,2023-12-14
4897,840,440,processing,2023-09-05,2023-09-17,
4898,147,492,shipped,2024-03-15,2024-03-29,
4899,1599,393,shipped,2025-06-11,2025-06-17,
4900,1830,489,processing,2023-12-25,2024-01-08,
4901,1347,722,cancelled,2024-10-12,2024-10-18,
4902,443,946,shipped,2023-09-25,2023-10-09,
4903,837,29,processing,2023-09-05,2023-09-15,
4904,1037,39,shipped,2025-03-11,2025-03-16,
4905,943,859,processing,2024-01-05,2024-01-12,
4906,1518,612,delivered,2025-02-28,2025-03-13,2025-03-06
4907,1725,173,delivered,2024-10-01,2024-10-08,2024-10-12
4908,287,17,shipped,2024-08-15,2024-08-19,
4909,720,56,shipped,2025-01-24,2025-02-04,
4910,1138,226,delivered,2024-10-25,2024-10-31,2024-11-13
4911,480,558,cancelled,2025-06-22,2025-07-03,
4912,22,67,processing,2025-02-05,2025-02-16,
4913,1373,197,cancelled,2023-12-29,2024-01-02,
4914,1750,654,cancelled,2023-07-29,2023-08-09,
4915,683,835,cancelled,2024-06-28,2024-07-09,
4916,1859,23,delivered,2024-12-11,2024-12-15,2024-12-15
4917,1590,999,shipped,2024-01-26,2024-02-08,
4918,906,606,cancelled,2024-08-18,2024-08-26,
4919,1834,754,delivered,2023-11-01,2023-11-12,2023-11-19
4920,320,237,processing,2024-11-16,2024-11-22,
4921,126,957,shipped,2025-02-02,2025-02-06,
4922,277,919,processing,2024-12-16,2024-12-25,
4923,2000,923,cancelled,2025-01-10,2025-01-21,
4924,1228,566,shipped,2023-06-29,2023-07-07,
4925,194,138,cancelled,2025-06-13,2025-06-26,
4926,1705,473,shipped,2025-04-09,2025-04-22,
4927,1688,845,cancelled,2024-07-09,2024-07-15,
4928,1571,784,processing,2025-03-20,2025-03-23,
4929,696,553,processing,2023-12-10,2023-12-16,
4930,1310,610,cancelled,2025-03-04,2025-03-09,
4931,57,695,shipped,2024-05-09,2024-05-18,
4932,1758,640,processing,2025-05-14,2025-05-27,
4933,1327,229,shipped,2024-03-07,2024-03-20,
4934,1187,317,shipped,2023-09-10,2023-09-22,
4935,19,598,processing,2023-09-01,2023-09-08,
4936,1394,768,delivered,2024-07-20,2024-08-03,2024-07-27
4937,264,721,delivered,2024-09-19,2024-09-24,2024-10-09
4938,794,727,shipped,2023-12-20,2023-12-24,
4939,113,886,processing,2025-06-12,2025-06-16,
4940,1512,612,delivered,2024-09-14,2024-09-21,2024-10-04
4941,1351,561,cancelled,2024-01-26,2024-02-05,
4942,542,201,shipped,2023-06-25,2023-07-05,
4943,647,948,delivered,2024-05-21,2024-06-04,2024-05-27
4944,579,258,processing,2024-12-16,2024-12-23,
4945,1089,480,processing,2024-03-22,2024-03-26,
4946,1316,888,shipped,2025-06-19,2025-06-25,
4947,25,178,processing,2024-03-28,2024-04-06,
4948,1573,757,cancelled,2025-01-30,2025-02-07,
4949,1,123,cancelled,2024-06-10,2024-06-22,
4950,911,342,delivered,2024-08-30,2024-09-08,2024-09-06
4951,1573,171,processing,2024-12-16,2024-12-23,
4952,141,845,cancelled,2023-10-30,2023-11-03,
4953,1768,648,shipped,2023-07-15,2023-07-25,
4954,648,59,processing,2025-01-18,2025-02-01,
4955,1925,705,delivered,2023-09-08,2023-09-12,2023-09-20
4956,188,465,shipped,2024-10-24,2024-11-07,
4957,1152,780,shipped,2024-09-11,2024-09-21,
4958,201,260,shipped,2023-07-11,2023-07-20,
4959,1151,373,cancelled,2024-11-24,2024-11-29,
4960,257,973,shipped,2024-01-24,2024-01-30,
4961,1700,95,cancelled,2023-11-21,2023-11-30,
4962,547,125,shipped,2023-11-05,2023-11-11,
4963,194,41,cancelled,2025-03-24,2025-04-04,
4964,703,891,processing,2023-10-24,2023-11-02,
4965,1128,254,cancelled,2023-12-23,2023-12-26,
4966,1559,7,cancelled,2025-01-17,2025-01-20,
4967,1289,471,processing,2023-07-30,2023-08-05,
4968,802,728,shipped,2025-01-13,2025-01-24,
4969,942,511,processing,2023-11-11,2023-11-17,
4970,1998,581,shipped,2023-11-24,2023-12-01,
4971,1408,69,cancelled,2025-03-28,2025-03-31,
4972,1284,81,shipped,2023-12-04,2023-12-08,
4973,414,542,cancelled,2023-11-25,2023-12-08,
4974,1382,585,shipped,2023-10-06,2023-10-12,
4975,1099,262,cancelled,2024-02-09,2024-02-23,
4976,1379,89,cancelled,2024-06-16,2024-06-22,
4977,1608,915,delivered,2023-08-11,2023-08-24,2023-08-31
4978,1795,208,shipped,2024-11-19,2024-12-01,
4979,910,213,shipped,2024-06-08,2024-06-16,
4980,188,834,delivered,2023-12-17,2023-12-25,2023-12-20
4981,1997,266,cancelled,2024-10-17,2024-10-27,
4982,1709,912,cancelled,2023-10-07,2023-10-21,
4983,1314,293,delivered,2023-07-19,2023-07-30,2023-07-21
4984,45,207,delivered,2023-09-24,2023-09-27,2023-09-28
4985,1597,333,processing,2025-01-08,2025-01-11,
4986,83,77,cancelled,2025-06-02,2025-06-10,
4987,1147,288,processing,2025-01-07,2025-01-13,
4988,358,47,shipped,2023-11-30,2023-12-13,
4989,1552,622,processing,2024-04-04,2024-04-10,
4990,1090,200,delivered,2024-10-24,2024-10-27,2024-10-27
4991,936,427,delivered,2025-02-01,2025-02-12,2025-02-21
4992,1681,210,delivered,2025-05-08,2025-05-22,2025-05-18
4993,375,888,delivered,2025-02-05,2025-02-18,2025-02-13
4994,162,420,processing,2024-02-12,2024-02-17,
4995,1770,154,processing,2025-04-03,2025-04-10,
4996,1404,522,processing,2024-12-09,2024-12-21,
4997,1680,415,delivered,2024-05-25,2024-05-28,2024-06-14
4998,1382,353,delivered,2023-10-22,2023-11-01,2023-11-06
4999,1212,157,cancelled,2024-12-10,2024-12-15,
5000,322,261,cancelled,2023-08-13,2023-08-16,
5001,450,77,delivered,2025-04-02,2025-04-14,2025-04-04
5002,1498,769,cancelled,2025-05-24,2025-06-01,
5003,1037,983,shipped,2023-10-26,2023-10-29,
5004,184,488,shipped,2024-06-26,2024-07-01,
5005,111,131,delivered,2024-04-13,2024-04-20,2024-04-30
5006,1951,579,processing,2023-06-30,2023-07-06,
5007,508,455,shipped,2023-11-05,2023-11-14,
5008,1314,740,shipped,2024-04-10,2024-04-18,
5009,295,163,processing,2023-07-22,2023-08-05,
5010,1475,15,cancelled,2024-08-12,2024-08-17,
5011,904,232,processing,2023-11-08,2023-11-21,
5012,1239,195,cancelled,2024-12-07,2024-12-17,
5013,974,861,cancelled,2025-04-09,2025-04-19,
5014,632,542,processing,2025-05-18,2025-05-22,
5015,1918,359,cancelled,2024-05-16,2024-05-25,
5016,1591,850,shipped,2023-09-17,2023-09-20,
5017,1051,331,delivered,2023-08-29,2023-09-02,2023-09-17
5018,1654,427,cancelled,2025-02-07,2025-02-17,
5019,733,497,shipped,2023-10-25,2023-11-08,
5020,1255,828,processing,2023-12-06,2023-12-09,
5021,1589,486,cancelled,2023-08-20,2023-08-24,
5022,1831,808,shipped,2023-10-22,2023-11-05,
5023,321,449,cancelled,2024-05-12,2024-05-15,
5024,913,413,processing,2023-09-17,2023-09-24,
5025,1257,330,delivered,2024-05-27,2024-06-05,2024-06-07
5026,1694,732,cancelled,2023-12-20,2023-12-28,
5027,437,889,delivered,2024-12-19,2024-12-27,2024-12-30
5028,781,991,cancelled,2025-03-17,2025-03-25,
5029,1557,147,cancelled,2023-11-01,2023-11-11,
5030,1427,259,processing,2024-01-17,2024-01-24,
5031,1077,292,cancelled,2024-12-30,2025-01-11,
5032,1811,811,shipped,2024-08-02,2024-08-11,
5033,1337,143,shipped,2024-12-30,2025-01-04,
5034,1305,993,delivered,2024-08-29,2024-09-09,2024-09-15
5035,726,937,delivered,2025-05-11,2025-05-23,2025-05-20
5036,31,747,shipped,2024-12-01,2024-12-06,
5037,337,627,delivered,2024-08-10,2024-08-18,2024-08-24
5038,183,365,delivered,2025-05-24,2025-05-29,2025-06-04
5039,1047,90,shipped,2025-06-17,2025-06-20,
5040,544,720,shipped,2024-09-26,2024-09-29,
5041,1470,164,shipped,2025-05-23,2025-05-28,
5042,1098,481,processing,2025-06-06,2025-06-12,
5043,1034,84,processing,2024-09-21,2024-09-25,
5044,1508,77,shipped,2024-03-07,2024-03-18,
5045,1480,673,cancelled,2025-05-13,2025-05-26,
5046,1590,517,shipped,2024-06-10,2024-06-20,
5047,1588,485,processing,2023-10-25,2023-11-08,
5048,660,590,delivered,2025-03-29,2025-04-03,2025-04-14
5049,160,603,cancelled,2024-09-28,2024-10-07,
5050,1906,599,cancelled,2024-08-11,2024-08-17,
5051,1038,782,delivered,2024-11-19,2024-11-26,2024-11-23
5052,1202,104,cancelled,2024-09-07,2024-09-13,
5053,412,452,delivered,2023-12-09,2023-12-20,2023-12-12
5054,1902,487,processing,2024-06-07,2024-06-20,
5055,1012,339,cancelled,2024-05-20,2024-05-29,
5056,53,687,cancelled,2023-11-05,2023-11-11,
5057,408,566,delivered,2024-10-11,2024-10-21,2024-10-18
5058,847,900,delivered,2025-04-04,2025-04-08,2025-04-20
5059,1046,478,processing,2025-03-03,2025-03-12,
5060,1054,723,delivered,2024-06-04,2024-06-17,2024-06-19
5061,703,607,delivered,2024-01-27,2024-01-30,2024-02-13
5062,260,223,processing,2024-02-25,2024-03-06,
5063,1229,9,shipped,2024-01-13,2024-01-27,
5064,1083,53,shipped,2024-10-07,2024-10-15,
5065,1495,77,delivered,2023-12-08,2023-12-22,2023-12-24
5066,776,718,processing,2025-06-13,2025-06-20,
5067,1490,503,shipped,2025-01-14,2025-01-25,
5068,1036,316,processing,2025-03-06,2025-03-17,
5069,1655,814,delivered,2025-02-13,2025-02-18,2025-02-21
5070,1951,822,delivered,2025-04-04,2025-04-15,2025-04-16
5071,1998,842,processing,2023-07-10,2023-07-21,
5072,1314,624,cancelled,2023-11-24,2023-11-28,
5073,850,863,delivered,2024-05-05,2024-05-12,2024-05-11
5074,1784,165,delivered,2024-02-09,2024-02-22,2024-02-21
5075,354,279,delivered,2024-04-11,2024-04-15,2024-04-23
5076,1663,27,delivered,2025-02-14,2025-02-17,2025-02-27
5077,1099,70,processing,2024-08-13,2024-08-22,
5078,873,218,processing,2024-06-20,2024-06-26,
5079,1740,962,processing,2025-06-14,2025-06-21,
5080,1585,365,processing,2023-09-03,2023-09-09,
5081,1615,701,cancelled,2025-05-04,2025-05-12,
5082,1465,845,processing,2024-09-18,2024-10-01,
5083,991,947,processing,2023-09-22,2023-09-26,
